train: LL, normLL, EMF, normEMF, MSE, normMSE, valid: LL, normLL, EMF, normEMF, MSE, normMSE,
-444.381, -0.346, -420.398, -0.327, -263.128, -0.205, -443.424, -0.345, -417.371, -0.325, -260.838, -0.203
-141.881, -0.110, -138.889, -0.108, -87.752, -0.068, -127.905, -0.100, -136.876, -0.107, -86.386, -0.067
-113.055, -0.088, -117.890, -0.092, -75.065, -0.058, -110.479, -0.086, -115.829, -0.090, -73.670, -0.057
-103.959, -0.081, -107.075, -0.083, -68.062, -0.053, -100.217, -0.078, -105.206, -0.082, -66.736, -0.052
-91.261, -0.071, -99.543, -0.078, -63.140, -0.049, -92.655, -0.072, -98.174, -0.076, -62.117, -0.048
-90.330, -0.070, -94.676, -0.074, -59.914, -0.047, -84.901, -0.066, -93.126, -0.073, -58.760, -0.046
-88.756, -0.069, -90.278, -0.070, -56.975, -0.044, -83.182, -0.065, -89.200, -0.069, -56.140, -0.044
-85.587, -0.067, -87.247, -0.068, -54.913, -0.043, -80.150, -0.062, -86.132, -0.067, -54.047, -0.042
-76.419, -0.060, -84.350, -0.066, -52.936, -0.041, -81.563, -0.064, -83.548, -0.065, -52.300, -0.041
-78.287, -0.061, -82.623, -0.064, -51.727, -0.040, -73.606, -0.057, -81.408, -0.063, -50.835, -0.040
-78.040, -0.061, -80.342, -0.063, -50.075, -0.039, -75.947, -0.059, -79.649, -0.062, -49.557, -0.039
-72.050, -0.056, -78.831, -0.061, -49.085, -0.038, -74.506, -0.058, -78.001, -0.061, -48.430, -0.038
-72.016, -0.056, -77.925, -0.061, -48.528, -0.038, -70.897, -0.055, -76.605, -0.060, -47.419, -0.037
-73.808, -0.057, -76.373, -0.059, -47.439, -0.037, -74.547, -0.058, -75.358, -0.059, -46.528, -0.036
-72.916, -0.057, -75.307, -0.059, -46.627, -0.036, -72.616, -0.057, -74.206, -0.058, -45.682, -0.036
-70.140, -0.055, -74.164, -0.058, -45.699, -0.036, -67.712, -0.053, -73.167, -0.057, -44.943, -0.035
-65.518, -0.051, -72.948, -0.057, -44.826, -0.035, -66.048, -0.051, -72.231, -0.056, -44.247, -0.034
-68.108, -0.053, -71.790, -0.056, -43.981, -0.034, -66.813, -0.052, -71.379, -0.056, -43.599, -0.034
-61.842, -0.048, -70.933, -0.055, -43.354, -0.034, -66.825, -0.052, -70.532, -0.055, -42.987, -0.033
-66.963, -0.052, -70.308, -0.055, -42.872, -0.033, -66.371, -0.052, -69.824, -0.054, -42.443, -0.033
